lemma,poscode,surface
Schuddebeurs,3,Schuddebeurs
Schuiferskapelle,3,Schuiferskapelle
Schuilenburg,3,Schuilenburg
Schuilingsoord,3,Schuilingsoord
Schuinesloot,3,Schuinesloot
Schulen,3,Schulen
Schultenwolde,3,Schultenwolde
Schumanplein,3,Schumanplein
Schurega,3,Schurega
Schurenberg,3,Schurenberg
Schuring,3,Schuring
Schuwacht,3,Schuwacht
Schweiberg,3,Schweiberg
Schwerin,3,Schwerin
Sclayn,3,Sclayn
Scy,3,Scy
Sea Life Centre,3,Sea Life Centre
Seattle,3,Seattle
Sebaldeburen,3,Sebaldeburen
Sedan,3,Sedan
Seerijp,3,Seerijp
Seeryp,3,Seeryp
Segovia,3,Segovia
Seilles,3,Seilles
Sélange,3,Sélange
Sellingen,3,Sellingen
Seloignes,3,Seloignes
Selwerd,3,Selwerd
Semmerzake,3,Semmerzake
Sen,3,Sen
Seneffe,3,Seneffe
Senegal,3,Senegal
Senlis,3,Senlis
Sensenruth,3,Sensenruth
Seny,3,Seny
Senzeille,3,Senzeille
Seoel,3,Seoel
Seoul,3,Seoul
Sepang,3,Sepang
Separatiedijk,3,Separatiedijk
Septon,3,Septon
Seraing,3,Seraing
Seraing-le-Château,3,Seraing-le-Château
Serinchamps,3,Serinchamps
Serooskerke,3,Serooskerke
Serskamp,3,Serskamp
Servie,3,Servie
Servië,3,Servië
Serville,3,Serville
Sestrière,3,Sestrière
Sevenum,3,Sevenum
Severen,3,Severen
Sevilla,3,Sevilla
Sexbierum,3,Sexbierum
Seychellen,3,Seychellen
' s-Graveland,3,' s-Graveland
's Graveland,3,'s Graveland
's-Graveland,3,'s-Graveland
's Gravendeel,3,'s Gravendeel
's-Gravendeel,3,'s-Gravendeel
's Gravenhage,3,'s Gravenhage
's-Gravenhage,3,'s-Gravenhage
's Gravenmoer,3,'s Gravenmoer
's-Gravenmoer,3,'s-Gravenmoer
's-Gravenmoersche Vaart,3,'s-Gravenmoersche Vaart
's Gravenpolder,3,'s Gravenpolder
's-Gravenpolder,3,'s-Gravenpolder
's Gravenvoeren,3,'s Gravenvoeren
's Gravenwezel,3,'s Gravenwezel
's Gravenzande,3,'s Gravenzande
's-Gravenzande,3,'s-Gravenzande
Shaanxi,3,Shaanxi
Shanghai,3,Shanghai
Sharm el Sheikh,3,Sharm el Sheikh
's Heer Abtskerke,3,'s Heer Abtskerke
's-Heer Abtskerke,3,'s-Heer Abtskerke
's Heer Arendskerke,3,'s Heer Arendskerke
's-Heer Arendskerke,3,'s-Heer Arendskerke
's Heerenberg,3,'s Heerenberg
's-Heerenberg,3,'s-Heerenberg
's Heerenbroek,3,'s Heerenbroek
's-Heerenbroek,3,'s-Heerenbroek
's Heerenhoek,3,'s Heerenhoek
's-Heerenhoek,3,'s-Heerenhoek
's Heer Hendrikskinderen,3,'s Heer Hendrikskinderen
's-Heer Hendrikskinderen,3,'s-Heer Hendrikskinderen
Sheffield,3,Sheffield
Shenyang,3,Shenyang
Shenzhen,3,Shenzhen
's Herenelderen,3,'s Herenelderen
Sheridan Square,3,Sheridan Square
's Hertogenbosch,3,'s Hertogenbosch
's-Hertogenbosch,3,'s-Hertogenbosch
Sibbe,3,Sibbe
Sibculo,3,Sibculo
Siberie,3,Siberie
Siberië,3,Siberië
Sibrandaboarn,3,Sibrandaboarn
Sibret,3,Sibret
Sicilie,3,Sicilie
Sicilië,3,Sicilië
Siddeburen,3,Siddeburen
Siebengewald,3,Siebengewald
Siegen,3,Siegen
Siegerswoude,3,Siegerswoude
Siemens,3,Siemens
Sierra Leone,3,Sierra Leone
Signeulx,3,Signeulx
Sijbekarspel,3,Sijbekarspel
Sijbrandaburen,3,Sijbrandaburen
Sijbrandahuis,3,Sijbrandahuis
Sijsele,3,Sijsele
Silenrieux,3,Silenrieux
Silicon Valley,3,Silicon Valley
Silly,3,Silly
Silvolde,3,Silvolde
Simonshaven,3,Simonshaven
Simonszand,3,Simonszand
Simpelveld,3,Simpelveld
Sinaai-Waas,3,Sinaai-Waas
Sinderen,3,Sinderen
Singapore,3,Singapore
Sinoutskerke,3,Sinoutskerke
Sinselbeek,3,Sinselbeek
Sinsin,3,Sinsin
Sint-Agatha-Berchem,3,Sint-Agatha-Berchem
Sint-Agatha-Rode,3,Sint-Agatha-Rode
Sint-Amands,3,Sint-Amands
Sint-Amandsberg,3,Sint-Amandsberg
Sint-Andries,3,Sint-Andries
Sint-Antelinks,3,Sint-Antelinks
Sint Antonius van Paduakerk,3,Sint Antonius van Paduakerk
Sint-Baafs-Vijve,3,Sint-Baafs-Vijve
Sint-Blasius-Boekel,3,Sint-Blasius-Boekel
Sint-Denijs,3,Sint-Denijs
Sint-Denijs-Boekel,3,Sint-Denijs-Boekel
Sint-Denijs-Westrem,3,Sint-Denijs-Westrem
Sint-Eloois-Vijve,3,Sint-Eloois-Vijve
Sint-Eloois-Winkel,3,Sint-Eloois-Winkel
Sint-Franciscusklooster,3,Sint-Franciscusklooster
Sint-Genesius-Rode,3,Sint-Genesius-Rode
Sint-Gillis,3,Sint-Gillis
Sint-Gillis-bij-Dendermonde,3,Sint-Gillis-bij-Dendermonde
Sint-Gillis-Waas,3,Sint-Gillis-Waas
Sint-Goriks-Oudenhove,3,Sint-Goriks-Oudenhove
Sint-Huibrechts-Hern,3,Sint-Huibrechts-Hern
Sint-Huibrechts-Lille,3,Sint-Huibrechts-Lille
Sint-Jacobs-Kapelle,3,Sint-Jacobs-Kapelle
Sint-Jan,3,Sint-Jan
Sint-Jan-in-Eremo,3,Sint-Jan-in-Eremo
Sint-Jansberg Instituut,3,Sint-Jansberg Instituut
Sint-Jans-Molenbeek,3,Sint-Jans-Molenbeek
Sint-Job-in-'t-Goor,3,Sint-Job-in-'t-Goor
Sintjohannesga,3,Sintjohannesga
Sint-Joost-ten-Node,3,Sint-Joost-ten-Node
Sint-Joris,3,Sint-Joris
Sint-Joris-Weert,3,Sint-Joris-Weert
Sint-Joris-Winge,3,Sint-Joris-Winge
Sint-Katelijne-Waver,3,Sint-Katelijne-Waver
Sint-Katherina-Lombeek,3,Sint-Katherina-Lombeek
Sint-Kornelis-Horebeke,3,Sint-Kornelis-Horebeke
Sint-Kruis,3,Sint-Kruis
Sint-Kruis-Winkel,3,Sint-Kruis-Winkel
Sint-Kwintens-Lennik,3,Sint-Kwintens-Lennik
Sint-Lambrechts-Herk,3,Sint-Lambrechts-Herk
Sint-Lambrechts-Woluwe,3,Sint-Lambrechts-Woluwe
Sint-Laureins,3,Sint-Laureins
Sint-Laureins-Berchem,3,Sint-Laureins-Berchem
Sint-Lenaerts,3,Sint-Lenaerts
Sint-Lievens-Esse,3,Sint-Lievens-Esse
Sint-Lievens-Houtem,3,Sint-Lievens-Houtem
Sint-Margriete,3,Sint-Margriete
Sint-Margriete-Houtem,3,Sint-Margriete-Houtem
Sint-Maria-Horebeke,3,Sint-Maria-Horebeke
Sint-Maria-Latem,3,Sint-Maria-Latem
Sint-Maria-Lierde,3,Sint-Maria-Lierde
Sint-Maria-Oudenhove,3,Sint-Maria-Oudenhove
Sint-Martens-Bodegem,3,Sint-Martens-Bodegem
Sint-Martens-Latem,3,Sint-Martens-Latem
Sint-Martens-Leerne,3,Sint-Martens-Leerne
Sint-Martens-Lennik,3,Sint-Martens-Lennik
Sint-Martens-Lierde,3,Sint-Martens-Lierde
Sint-Martens-Voeren,3,Sint-Martens-Voeren
Sint-Martinuskerk,3,Sint-Martinuskerk
Sint-Michiels,3,Sint-Michiels
Sint-Michiels-parochie,3,Sint-Michiels-parochie
Sint-Niklaas,3,Sint-Niklaas
Sint-Pauluslaan,3,Sint-Pauluslaan
Sint-Pauwels,3,Sint-Pauwels
Sint Petersburg,3,Sint Petersburg
Sint-Petersburg,3,Sint-Petersburg
Sint-Pieters-Kapelle,3,Sint-Pieters-Kapelle
Sint-Pieters-Leeuw,3,Sint-Pieters-Leeuw
Sint Pietersplein,3,Sint Pietersplein
Sint-Pieters-Rode,3,Sint-Pieters-Rode
Sint-Pieters-Voeren,3,Sint-Pieters-Voeren
Sint-Pieters-Woluwe,3,Sint-Pieters-Woluwe
Sint-Rijkers,3,Sint-Rijkers
Sint-Stevens-Woluwe,3,Sint-Stevens-Woluwe
Sint-Truiden,3,Sint-Truiden
Sint-Ulriks-Kapelle,3,Sint-Ulriks-Kapelle
Sint-Vincentiusziekenhuis,3,Sint-Vincentiusziekenhuis
Sinuiju,3,Sinuiju
Sipadan,3,Sipadan
Sippenaeken,3,Sippenaeken
Sir Anthony Van Dijck,3,Sir Anthony Van Dijck
Sirault,3,Sirault
Sirjansland,3,Sirjansland
Sittard,3,Sittard
Sivry,3,Sivry
Sivry-Rance,3,Sivry-Rance
Sjanghai,3,Sjanghai
Skarsterlan,3,Skarsterlan
Skopje,3,Skopje
Sky Church,3,Sky Church
Skye,3,Skye
Slagharen,3,Slagharen
Slangenburg,3,Slangenburg
Slaperstil,3,Slaperstil
Slappeterp,3,Slappeterp
Slavante,3,Slavante
Sleen,3,Sleen
Sleeuwijk,3,Sleeuwijk
Sleidinge,3,Sleidinge
Slek,3,Slek
Slenaken,3,Slenaken
Sliedrecht,3,Sliedrecht
Slijkenburg,3,Slijkenburg
Slijk Ewijk,3,Slijk Ewijk
Slijk-Ewijk,3,Slijk-Ewijk
Slijkplaat,3,Slijkplaat
Slijpe,3,Slijpe
Slikkendam,3,Slikkendam
Slikkerveer,3,Slikkerveer
Slinge,3,Slinge
Slins,3,Slins
Slk,3,Slk
Slo,3,Slo
Slochteren,3,Slochteren
Slootdorp,3,Slootdorp
Sloten,3,Sloten
Sloterdijk,3,Sloterdijk
Slot Zeist,3,Slot Zeist
Slovakije,3,Slovakije
Slovenie,3,Slovenie
Slovenië,3,Slovenië
Slowakije,3,Slowakije
Sluiskil,3,Sluiskil
Sluizen,3,Sluizen
Slw,3,Slw
Smakt,3,Smakt
Smallebrugge,3,Smallebrugge
Smalle Ee,3,Smalle Ee
Smallingerland,3,Smallingerland
Smedekensbrugge,3,Smedekensbrugge
Smeerebbe-Vloerzegem,3,Smeerebbe-Vloerzegem
Smeermaas,3,Smeermaas
Smetlede,3,Smetlede
Smilde,3,Smilde
Smitshoek,3,Smitshoek
Smuid,3,Smuid
Snaaskerke,3,Snaaskerke
Snakkerburen,3,Snakkerburen
Sneek,3,Sneek
Sneekermeer,3,Sneekermeer
Sneidershoek,3,Sneidershoek
Snellegem,3,Snellegem
Snelrewaard,3,Snelrewaard
Snepseind,3,Snepseind
Snijdersberg,3,Snijdersberg
Snijders-Chaam,3,Snijders-Chaam
Snikzwaag,3,Snikzwaag
Snippeling,3,Snippeling
Snippert,3,Snippert
Soedan,3,Soedan
Soerendonk,3,Soerendonk
Soest,3,Soest
Soestdijk,3,Soestdijk
Soestduinen,3,Soestduinen
Soesterberg,3,Soesterberg
Soesterveen,3,Soesterveen
Soeterbeek,3,Soeterbeek
Sofia,3,Sofia
Soheit-Tinlot,3,Soheit-Tinlot
Sohier,3,Sohier
Soho,3,Soho
Soignies,3,Soignies
Soiron,3,Soiron
Solo,3,Solo
Solomoneilanden,3,Solomoneilanden
Solre-Saint-Géry,3,Solre-Saint-Géry
Solre-sur-Sambre,3,Solre-sur-Sambre
Solsche Gat,3,Solsche Gat
Solwerd,3,Solwerd
Somalie,3,Somalie
Somalië,3,Somalië
Sombreffe,3,Sombreffe
Someren,3,Someren
Someren-Eind,3,Someren-Eind
Someren-Heide,3,Someren-Heide
Somme-Leuze,3,Somme-Leuze
Sommelsdijk,3,Sommelsdijk
Sommethonne,3,Sommethonne
Sommière,3,Sommière
Somzée,3,Somzée
Son,3,Son
Sondel,3,Sondel
Son en Breugel,3,Son en Breugel
Sonnega,3,Sonnega
Sonniuswijk,3,Sonniuswijk
Sonsbeek,3,Sonsbeek
Sontweg,3,Sontweg
Sopsum,3,Sopsum
Sorée,3,Sorée
Sorinne-la-Longue,3,Sorinne-la-Longue
Sorinnes,3,Sorinnes
Sosoye,3,Sosoye
Sougné-Remouchamps,3,Sougné-Remouchamps
Soulme,3,Soulme
Soumagne,3,Soumagne
Soumoy,3,Soumoy
Sound Lab,3,Sound Lab
Sourbrodt,3,Sourbrodt
South Carolina,3,South Carolina
South Dakota,3,South Dakota
Southwell,3,Southwell
Souvret,3,Souvret
Sov,3,Sov
Sovet,3,Sovet
Sovjet-Unie,3,Sovjet-Unie
Soweto,3,Soweto
Soy,3,Soy
Soye,3,Soye
Sp,3,Sp
Spa,3,Spa
Spaanshuisken,3,Spaanshuisken
Spaarndam,3,Spaarndam
Spaarndammerbuurt,3,Spaarndammerbuurt
Spaarndammerpolder,3,Spaarndammerpolder
Spaarnwoude,3,Spaarnwoude
Spakenburg,3,Spakenburg
Spalbeek,3,Spalbeek
Spanbroek,3,Spanbroek
Spanga,3,Spanga
Spanje,3,Spanje
Spankeren,3,Spankeren
Spannum,3,Spannum
Sparjebird,3,Sparjebird
Spaubeek,3,Spaubeek
Speers,3,Speers
Spekhoek,3,Spekhoek
Spekholzerheide,3,Spekholzerheide
Spengen,3,Spengen
Speuld,3,Speuld
Spiennes,3,Spiennes
Spier,3,Spier
Spierdijk,3,Spierdijk
Spiere,3,Spiere
Spiere-Helkijn,3,Spiere-Helkijn
Spiesberg,3,Spiesberg
Spijk,3,Spijk
Spijkenisse,3,Spijkenisse
Spijkerboor,3,Spijkerboor
Spik,3,Spik
Spin Boldak,3,Spin Boldak
Spontin,3,Spontin
Spoolde,3,Spoolde
Spoorbuurt,3,Spoorbuurt
Spoordonk,3,Spoordonk
Sportpaleis,3,Sportpaleis
Sportstraat,3,Sportstraat
Sprang,3,Sprang
Sprang Capelle,3,Sprang Capelle
Sprang-Capelle,3,Sprang-Capelle
Sprangse Vaart,3,Sprangse Vaart
Sprimont,3,Sprimont
Springfield,3,Springfield
Sprundel,3,Sprundel
Spui,3,Spui
Spurkt,3,Spurkt
Spy,3,Spy
Srebrenica,3,Srebrenica
Sri Lanka,3,Sri Lanka
Srinagar,3,Srinagar
Srpska,3,Srpska
Staat der Nederlanden,3,Staat der Nederlanden
Stabroek,3,Stabroek
Stad aan 't Haringvliet,3,Stad aan 't Haringvliet
Stad Delden,3,Stad Delden
Staden,3,Staden
Stadhouderslaan,3,Stadhouderslaan
Stadse Dijk,3,Stadse Dijk
Stadskanaal,3,Stadskanaal
Stad-van-Gerwen,3,Stad-van-Gerwen
Staelduin,3,Staelduin
Stafford,3,Stafford
St. Agatha,3,St. Agatha
St. Agatha-Berchem,3,St. Agatha-Berchem
Stalhille,3,Stalhille
Stambruges,3,Stambruges
STAMFORD,3,STAMFORD
Stampersgat,3,Stampersgat
Standdaarbuiten,3,Standdaarbuiten
St. Andries,3,St. Andries
Stanford,3,Stanford
St. Annaland,3,St. Annaland
St. Annaparochie,3,St. Annaparochie
St. Anna ter Muiden,3,St. Anna ter Muiden
St. Annen,3,St. Annen
St. Annerhuisjes,3,St. Annerhuisjes
St. Anthonis,3,St. Anthonis
St. Antoniusbank,3,St. Antoniusbank
Staphorst,3,Staphorst
Starnmeer,3,Starnmeer
Startenhuizen,3,Startenhuizen
States,3,States
Stationsbuurt,3,Stationsbuurt
Stationsweg,3,Stationsweg
Stavanger,3,Stavanger
Stave,3,Stave
Stavele,3,Stavele
Stavelot,3,Stavelot
Stavenisse,3,Stavenisse
Staverden,3,Staverden
Staveren,3,Staveren
Stavoren,3,Stavoren
St. Bartholomeus,3,St. Bartholomeus
St Cloud,3,St Cloud
St-Denijs-Westrem,3,St-Denijs-Westrem
Stede Broec,3,Stede Broec
Stedelijk,3,Stedelijk
Stedelijk Modemuseum,3,Stedelijk Modemuseum
Stedelijk Museum,3,Stedelijk Museum
Stedum,3,Stedum
Steeg,3,Steeg
Steenbergen,3,Steenbergen
Steendam,3,Steendam
Steenderen,3,Steenderen
Steendorp,3,Steendorp
Steenenkamer,3,Steenenkamer
Steenhuffel,3,Steenhuffel
Steenhuize-Wijnhuize,3,Steenhuize-Wijnhuize
Steenkerke,3,Steenkerke
Steenkerque,3,Steenkerque
Steenokkerzeel,3,Steenokkerzeel
Steenoven,3,Steenoven
Steenovens,3,Steenovens
Steenplaats,3,Steenplaats
Steenplein,3,Steenplein
Steensel,3,Steensel
Steenstraat,3,Steenstraat
Steenvak,3,Steenvak
Steenweg,3,Steenweg
Steenwijk,3,Steenwijk
Steenwijkerdiep,3,Steenwijkerdiep
Steenwijkerwold,3,Steenwijkerwold
Steenwijksmoer,3,Steenwijksmoer
Stegeren,3,Stegeren
Steggerda,3,Steggerda
Steijl,3,Steijl
Stein,3,Stein
Stekene,3,Stekene
Stellenbosch,3,Stellenbosch
Stellendam,3,Stellendam
Stembert,3,Stembert
Stene,3,Stene
Stengelsbroek,3,Stengelsbroek
Stepelo,3,Stepelo
Sterksel,3,Sterksel
Sterrebeek,3,Sterrebeek
Stevensbeek,3,Stevensbeek
Stevensweert,3,Stevensweert
Stevert,3,Stevert
Stevoort,3,Stevoort
Steyl,3,Steyl
St. Geertruid,3,St. Geertruid
St. Gerlach,3,St. Gerlach
St. Hubert,3,St. Hubert
Stichtse Brug,3,Stichtse Brug
Stieltjeskanaal,3,Stieltjeskanaal
Stiens,3,Stiens
Stille Oceaan,3,Stille Oceaan
Stiphout,3,Stiphout
St. Isidorushoeve,3,St. Isidorushoeve
Stitswerd,3,Stitswerd
St. Jacobiparochie,3,St. Jacobiparochie
St. Jansklooster,3,St. Jansklooster
St. Jansteen,3,St. Jansteen
St. Johannesga Sirjansland,3,St. Johannesga Sirjansland
St. Joosland,3,St. Joosland
St. Joost,3,St. Joost
St. Kitts,3,St. Kitts
St. Kruis,3,St. Kruis
St. Laurens,3,St. Laurens
St. Louis,3,St. Louis
St. Lucia,3,St. Lucia
St. Maarten,3,St. Maarten
St. Maartensbrug,3,St. Maartensbrug
St. Maartensdijk,3,St. Maartensdijk
St. Maartensvlotbrug,3,St. Maartensvlotbrug
St. Maartenszee,3,St. Maartenszee
St. Martin,3,St. Martin
St. Michelsgestel,3,St. Michelsgestel
St. Michielsgestel,3,St. Michielsgestel
St. Nicolaasga,3,St. Nicolaasga
St.-Niklaas,3,St.-Niklaas
Stockholm,3,Stockholm
St. Odilienberg,3,St. Odilienberg
St. Odiliënberg,3,St. Odiliënberg
St. Oedenrode,3,St. Oedenrode
Stokhem,3,Stokhem
Stokkelen,3,Stokkelen
Stokkem,3,Stokkem
Stokkum,3,Stokkum
Stokrooie,3,Stokrooie
Stoks,3,Stoks
Stokt,3,Stokt
Stolpen,3,Stolpen
Stolpervlotbrug,3,Stolpervlotbrug
Stolwijk,3,Stolwijk
Stolwijkersluis,3,Stolwijkersluis
Stommeveld,3,Stommeveld
Stompetoren,3,Stompetoren
Stompwijk,3,Stompwijk
Stonewall Inn,3,Stonewall Inn
Stoof,3,Stoof
Stootshoorn,3,Stootshoorn
Stoppeldijk,3,Stoppeldijk
Stoppeldijkveer,3,Stoppeldijkveer
Stormpolder,3,Stormpolder
Stort,3,Stort
Stoumont,3,Stoumont
Stoutenburg,3,Stoutenburg
St. Pancras,3,St. Pancras
St Patrick's Cathedral,3,St Patrick's Cathedral
St. Paul,3,St. Paul
St. Petersburg,3,St. Petersburg
St. Philipsland,3,St. Philipsland
St. Pieter,3,St. Pieter
Straatsburg,3,Straatsburg
Straatsburg België,3,Straatsburg België
Straat van Florida,3,Straat van Florida
Strabrecht,3,Strabrecht
Straimont,3,Straimont
Stramproij,3,Stramproij
Stramproy,3,Stramproy
Straten,3,Straten
Strateris,3,Strateris
Strée,3,Strée
Streefkerk,3,Streefkerk
Strée-lez-Huy,3,Strée-lez-Huy
Strepen,3,Strepen
Strépy-Bracquegnies,3,Strépy-Bracquegnies
Strijbeek,3,Strijbeek
Strijen,3,Strijen
Strijenham,3,Strijenham
Strijensas,3,Strijensas
Strijp,3,Strijp
Strijpen,3,Strijpen
Strijtem,3,Strijtem
Strikberg,3,Strikberg
Stroe,3,Stroe
Stroet,3,Stroet
Strombeek-Bever,3,Strombeek-Bever
Stromboli,3,Stromboli
Stroobos,3,Stroobos
Stroodorpe,3,Stroodorpe
Strooienstad,3,Strooienstad
Strook van Gaza,3,Strook van Gaza
Strucht,3,Strucht
St. Tropez,3,St. Tropez
Stuifakker,3,Stuifakker
Stuifzand,3,Stuifzand
Stuivekenskerke,3,Stuivekenskerke
Stuivezand,3,Stuivezand
Stuttgart,3,Stuttgart
St. Vincent en Grenadines,3,St. Vincent en Grenadines
St.- Vincent en Grenadines,3,St.- Vincent en Grenadines
St-Vith,3,St-Vith
St. Willebrord,3,St. Willebrord
Suameer,3,Suameer
Suarlée,3,Suarlée
Suawoude,3,Suawoude
Sucre,3,Sucre
Sudan,3,Sudan
Sugar Hill,3,Sugar Hill
Sugny,3,Sugny
Sulawesi,3,Sulawesi
Sumatra,3,Sumatra
Sunderland,3,Sunderland
SunParks,3,SunParks
Surhuisterveen,3,Surhuisterveen
Surhuizum,3,Surhuizum
Surice,3,Surice
Suriname,3,Suriname
Susteren,3,Susteren
Suva,3,Suva
Suwald,3,Suwald
Suxy,3,Suxy
Suze Groenewegzaal,3,Suze Groenewegzaal
Suzuka,3,Suzuka
Svk,3,Svk
Swalmen,3,Swalmen
Swartbroek,3,Swartbroek
Swarzeds,3,Swarzeds
Swaziland,3,Swaziland
Sweikhuizen,3,Sweikhuizen
Swichum,3,Swichum
Swier,3,Swier
Swifterband,3,Swifterband
Swifterbant,3,Swifterbant
Swolgen,3,Swolgen
Sydney,3,Sydney
Syrie,3,Syrie
Syrië,3,Syrië
Taarlo,3,Taarlo
Tacoma,3,Tacoma
Tacozijl,3,Tacozijl
Tadzjikistan,3,Tadzjikistan
Tahiti,3,Tahiti
Tai,3,Tai
Tailles,3,Tailles
Taintignies,3,Taintignies
Taipei,3,Taipei
Taiwan,3,Taiwan
Taj Mahal,3,Taj Mahal
Tallahassee,3,Tallahassee
Tallinn,3,Tallinn
Tamines,3,Tamines
Tampa Bay,3,Tampa Bay
Tange,3,Tange
Tangshan,3,Tangshan
Tankenberg,3,Tankenberg
Tanzania,3,Tanzania
Tapis Magique,3,Tapis Magique
Tarcienne,3,Tarcienne
Tarwewijk,3,Tarwewijk
Tasdijk,3,Tasdijk
Ta Shee,3,Ta Shee
Tasjkent,3,Tasjkent
Tasmanie,3,Tasmanie
Taszar,3,Taszar
Tataouine,3,Tataouine
Taunton,3,Taunton
Taunus Tagungszentrum Treff Parkhotel Bad Soden,3,Taunus Tagungszentrum Treff Parkhotel Bad Soden
Taurus,3,Taurus
Taverne du Passage,3,Taverne du Passage
Taverne Slagmolen,3,Taverne Slagmolen
Tavier,3,Tavier
Taviers,3,Taviers
Tavigny,3,Tavigny
't Bergje,3,'t Bergje
Tbilisi,3,Tbilisi
't Buurtje,3,'t Buurtje
Techendorf,3,Techendorf
Techniek Museum,3,Techniek Museum
Teeffelen,3,Teeffelen
Teerns,3,Teerns
Teersdijk,3,Teersdijk
Tegelen,3,Tegelen
Tegucigalpa,3,Tegucigalpa
Teheran,3,Teheran
Teijeburen,3,Teijeburen
't Eind,3,'t Eind
Tel Aviv,3,Tel Aviv
TEL AVIV,3,TEL AVIV
Tellin,3,Tellin
Templeuve,3,Templeuve
Temploux,3,Temploux
Temse,3,Temse
Ten Arlo,3,Ten Arlo
Ten Boer,3,Ten Boer
Tende,3,Tende
Tenerife,3,Tenerife
Ten Esschen,3,Ten Esschen
Tengah,3,Tengah
Tennessee,3,Tennessee
Tenneville,3,Tenneville
Ten Post,3,Ten Post
Ten Vorsel,3,Ten Vorsel
Ter Aar,3,Ter Aar
Ter Aard,3,Ter Aard
Teralfene,3,Teralfene
Ter Apel,3,Ter Apel
Ter Apelkanaal,3,Ter Apelkanaal
Terband,3,Terband
Terblijt,3,Terblijt
Terborg,3,Terborg
Terbregge,3,Terbregge
Terdiek,3,Terdiek
Tereyken,3,Tereyken
Tergracht,3,Tergracht
Ter Haar,3,Ter Haar
Terhagen,3,Terhagen
Ter Heijde,3,Ter Heijde
Terheijden,3,Terheijden
Terheijl,3,Terheijl
Terhofstede,3,Terhofstede
Terhole,3,Terhole
Ter Hole,3,Ter Hole
Terhorne,3,Terhorne
Terhorst,3,Terhorst
Ter Horst,3,Ter Horst
Ter Idzard,3,Ter Idzard
Terkaple,3,Terkaple
Ter Laan,3,Ter Laan
Terlet,3,Terlet
Terlinden,3,Terlinden
Ter Maarsch,3,Ter Maarsch
Termes,3,Termes
Termunten,3,Termunten
Termunterzijl,3,Termunterzijl
Ternaard,3,Ternaard
Ternat,3,Ternat
Terneuzen,3,Terneuzen
Teroele,3,Teroele
Terover,3,Terover
Terpoorten,3,Terpoorten
Terschelling,3,Terschelling
Terschuren,3,Terschuren
Terschuur,3,Terschuur
Tersoal,3,Tersoal
Terstraten,3,Terstraten
Tertre,3,Tertre
Tervaten,3,Tervaten
Tervoorst,3,Tervoorst
Tervuren,3,Tervuren
Terwagne,3,Terwagne
Terwinselen,3,Terwinselen
Terwispel,3,Terwispel
Terwolde,3,Terwolde
Terziet,3,Terziet
Terzool,3,Terzool
Tessenay,3,Tessenay
Tessenderlo,3,Tessenderlo
Testelt,3,Testelt
Teteringen,3,Teteringen
Teuge,3,Teuge
Teuven,3,Teuven
Texas,3,Texas
Texel,3,Texel
't Goij,3,'t Goij
't Goy,3,'t Goy
Tha,3,Tha
't Haagje,3,'t Haagje
't Haantje,3,'t Haantje
Thailand,3,Thailand
Thames,3,Thames
't Harde,3,'t Harde
Theater des Westens,3,Theater des Westens
The Belfry,3,The Belfry
The Cave,3,The Cave
Theems,3,Theems
Theereheide,3,Theereheide
't Heeske,3,'t Heeske
Theetuin,3,Theetuin
The Matrixx,3,The Matrixx
The Quentin,3,The Quentin
Thermae Palace Hotel,3,Thermae Palace Hotel
Thesinge,3,Thesinge
Theux,3,Theux
Thialf,3,Thialf
Thiaumont,3,Thiaumont
Thieu,3,Thieu
Thieulain,3,Thieulain
Thieusies,3,Thieusies
Thij,3,Thij
Thiméon,3,Thiméon
Thimister,3,Thimister
Thimister-Clermont,3,Thimister-Clermont
Thimougies,3,Thimougies
Thimphu,3,Thimphu
Thines,3,Thines
Thirimont,3,Thirimont
Thisnes,3,Thisnes
't Hoekje,3,'t Hoekje
Tholen,3,Tholen
Thomastown,3,Thomastown
Thommen,3,Thommen
Thon,3,Thon
Thorbeckezaal,3,Thorbeckezaal
Thorembais-les-Béguines,3,Thorembais-les-Béguines
Thorembais-Saint-Trond,3,Thorembais-Saint-Trond
Thoricourt,3,Thoricourt
Thorn,3,Thorn
't Hout,3,'t Hout
Thuillies,3,Thuillies
Thuin,3,Thuin
Thulin,3,Thulin
Thull,3,Thull
Thumaide,3,Thumaide
Thuserhof,3,Thuserhof
Thy-le-Bauduin,3,Thy-le-Bauduin
Thy-le-Château,3,Thy-le-Château
Thynes,3,Thynes
Thys,3,Thys
Tibma,3,Tibma
Tichelwurk,3,Tichelwurk
Tiegem,3,Tiegem
Tieke,3,Tieke
Tiel,3,Tiel
Tielen,3,Tielen
Tielerhei,3,Tielerhei
Tielrode,3,Tielrode
Tielt,3,Tielt
Tiendeveen,3,Tiendeveen
Tienen,3,Tienen
Tiengeboden,3,Tiengeboden
Tiengemeten,3,Tiengemeten
Tienhoven,3,Tienhoven
Tienraij,3,Tienraij
Tienray,3,Tienray
Tietjerk,3,Tietjerk
Tietjerksteradeel,3,Tietjerksteradeel
Tiggelt,3,Tiggelt
Tignée,3,Tignée
Tigre-provincie,3,Tigre-provincie
Tihange,3,Tihange
Tijnje,3,Tijnje
Tikopia,3,Tikopia
Tilburen,3,Tilburen
Tilburg,3,Tilburg
Tilburg CS,3,Tilburg CS
Tildonk,3,Tildonk
Tilff,3,Tilff
Tillet,3,Tillet
Tilleur,3,Tilleur
